country,year,quarter,account,cost_of_goods_usd,price_usd,sales_usd,quantity,avg_price_per_item,markup_ratio
Philippines,2023,2,"Emmerich, Emmerich and Bartoletti",6915.7294,18.9503,12736.15,672.08,18.9503,0.0027
Philippines,2023,2,Flatley LLC,8565.7385,76.4148,16861.69,220.66,76.4148,0.0089
Philippines,2023,2,Gislason-Pacocha,5228.4703,18.437,14769.69,801.09,18.437,0.0035
Philippines,2023,2,Gusikowski LLC,3210.3917,32.2687,9198.83,285.07,32.2687,0.0101
Philippines,2023,2,Herzog Inc,4685.0186,253.6693,9258.93,36.5,253.6693,0.0541
Philippines,2023,2,Hessel-Mertz,4277.0532,9.4111,8746.53,929.38,9.4111,0.0022
Philippines,2023,2,"Jerde, Bosco and Schinner",11811.3187,36.5579,16706.25,456.98,36.5579,0.0031
Philippines,2023,2,Kuhn Inc,9302.3376,97.1928,15686.91,161.4,97.1928,0.0104
Philippines,2023,2,"Lakin, Mayert and Boehm",4153.4265,13.0929,11601.75,886.11,13.0929,0.0032
Philippines,2023,2,Langworth-Huels,11729.3803,51.9042,17724.98,1044.54,16.9692,0.0044
Philippines,2023,2,Ledner-Jacobi,5284.1496,9.7952,6144.36,627.28,9.7952,0.0019
Philippines,2023,2,Padberg LLC,8254.2721,12.7822,12563.58,982.9,12.7822,0.0015
Philippines,2023,2,Sawayn and Sons,12979.8377,60.1608,15619.54,259.63,60.1608,0.0046
Philippines,2023,2,Schoen-Kub,7707.6304,30.626,17477.62,570.68,30.626,0.004
Philippines,2023,2,"Stanton, Bode and Becker",2449.5517,23.0869,6620.41,286.76,23.0869,0.0094
Philippines,2023,2,"Stokes, Rohan and Satterfield",26924.4899,724.4514,33769.82,823.94,40.9858,0.0269
Philippines,2023,2,Stracke-Heathcote,7327.5993,13.7773,12726.14,1844.12,6.9009,0.0019
Philippines,2023,2,"Torp, Schuster and Bayer",4997.7032,12.1284,6094.76,502.52,12.1284,0.0024
Philippines,2023,3,Flatley LLC,9192.129,202.3578,26033.89,918.82,28.334,0.022
Philippines,2023,3,Gislason-Pacocha,6328.3093,17.4184,8517.24,488.98,17.4184,0.0028
Philippines,2023,3,Gulgowski Group,5193.7081,11.9138,7173.63,602.13,11.9138,0.0023
Philippines,2023,3,Gusikowski LLC,3000.8434,9.7799,8826.01,902.46,9.7799,0.0033
Philippines,2023,3,Hammes-VonRueden,4703.887,51.5828,13674.09,265.09,51.5828,0.011
Philippines,2023,3,Hand Inc,8229.1716,18.486,9383.32,507.59,18.486,0.0022
Philippines,2023,3,Hessel-Mertz,13931.8736,61.0424,15742.23,257.89,61.0424,0.0044
Philippines,2023,3,Kuhn Inc,18980.6687,35.1145,26725.4,1488.25,17.9576,0.0019
Philippines,2023,3,Ratke-Connelly,3572.6202,16.685,11305.76,677.6,16.685,0.0047
Philippines,2023,3,Rohan Group,10383.1303,33.9361,25473.46,1492.07,17.0726,0.0033
Philippines,2023,3,"Torphy, Wuckert and Lueilwitz",6335.61,38.1528,15340.46,402.08,38.1528,0.006
Philippines,2023,3,Trantow-Abbott,26604.4711,1356.7224,35858.52,1613.58,22.223,0.051
Philippines,2023,3,Wilkinson-Mertz,6405.9549,23.5368,15398.93,654.25,23.5368,0.0037
Philippines,2023,4,Cassin LLC,4401.1074,7.1333,7019.31,984.02,7.1333,0.0016
Philippines,2023,4,"Emmerich, Emmerich and Bartoletti",7307.9026,18.0379,8229.62,456.24,18.0379,0.0025
Philippines,2023,4,Ernser-Lebsack,3121.7684,36.7579,7078.84,192.58,36.7579,0.0118
Philippines,2023,4,Ernser-Reilly,8576.5582,24.7046,17503.18,708.5,24.7046,0.0029
Philippines,2023,4,Gerhold Group,7218.2438,98.1854,13342.41,135.89,98.1854,0.0136
Philippines,2023,4,Gislason-Pacocha,14359.9219,33.1669,27021.42,1662.39,16.2546,0.0023
Philippines,2023,4,Grady-Heathcote,15639.8121,41.6135,20201.81,1290.23,15.6575,0.0027
Philippines,2023,4,Hand Inc,4506.4086,16.819,11766.08,699.57,16.819,0.0037
Philippines,2023,4,Kemmer-Pacocha,8550.5134,45.1766,25514.77,1214.77,21.0038,0.0053
Philippines,2023,4,Macejkovic-Medhurst,6033.5617,10.8526,7504.43,691.49,10.8526,0.0018
Philippines,2023,4,Ratke-Connelly,12229.2835,409.6885,29014.92,691.36,41.9679,0.0335
Philippines,2023,4,Rohan Group,18114.0849,27.9284,21456.23,1536.29,13.9663,0.0015
Philippines,2023,4,Schoen-Kub,3851.5649,68.933,9214.27,133.67,68.933,0.0179
Philippines,2023,4,Smitham Group,5793.8608,11.3869,11142.04,978.5,11.3869,0.002
Philippines,2023,4,"Stokes, Rohan and Satterfield",18431.9163,217.3322,32229.27,900.75,35.7805,0.0118
Philippines,2023,4,"Torphy, Wuckert and Lueilwitz",12521.0014,39.7638,16239.95,408.41,39.7638,0.0032
Philippines,2023,4,Trantow-Abbott,5364.0545,29.289,12863.44,439.19,29.289,0.0055
Philippines,2024,1,Bergnaum-Casper,11156.8424,36.3752,17353.76,1147.83,15.1188,0.0033
Philippines,2024,1,Bergnaum-Flatley,11289.9637,17.0923,16875.88,987.34,17.0923,0.0015
Philippines,2024,1,"Emmerich, Emmerich and Bartoletti",11095.4856,36.2686,13531.08,373.08,36.2686,0.0033
Philippines,2024,1,Flatley LLC,10017.5009,28.477,19719.49,692.47,28.477,0.0028
Philippines,2024,1,Gulgowski Group,4716.5348,20.8658,9302.83,445.84,20.8658,0.0044
Philippines,2024,1,Herzog Inc,20238.5985,238.9107,37872.05,1019.56,37.1455,0.0118
Philippines,2024,1,Hessel-Mertz,7151.078,18.1387,10439.53,575.54,18.1387,0.0025
Philippines,2024,1,"Jerde, Bosco and Schinner",26948.5789,139.077,31715.24,827.72,38.3164,0.0052
Philippines,2024,1,Kemmer-Pacocha,13967.8895,22.1737,17096.56,771.03,22.1737,0.0016
Philippines,2024,1,Kuhn Inc,8296.3837,25.6341,19249.15,750.92,25.6341,0.0031
Philippines,2024,1,Padberg LLC,4669.9895,18.1807,6193.62,340.67,18.1807,0.0039
Philippines,2024,1,Rohan Group,16828.8277,64.5843,33142.62,1041.77,31.8138,0.0038
Philippines,2024,1,"Stanton, Bode and Becker",4555.6185,23.7433,8298.03,349.49,23.7433,0.0052
Philippines,2024,1,"Stokes, Rohan and Satterfield",11683.4396,94.2715,16272.2,172.61,94.2715,0.0081
Philippines,2024,1,Stracke-Heathcote,7450.5758,14.3141,10081.97,704.34,14.3141,0.0019
Philippines,2024,1,Wilkinson-Mertz,4324.1937,245.4688,12680.92,51.66,245.4688,0.0568
Poland,2022,1,Abbott and Sons,14461.1773,38.7857,16157.74,416.59,38.7857,0.0027
Poland,2022,1,"Aufderhar, Goyette and Gislason",2550.861,11.0557,7165.34,648.11,11.0557,0.0043
Poland,2022,1,Bailey LLC,10239.6562,19.7102,18788.36,953.23,19.7102,0.0019
Poland,2022,1,"Berge, Welch and Carter",15274.5411,31.2157,18076.38,579.08,31.2157,0.002
Poland,2022,1,"Dach, Simonis and Ankunding",4797.5997,49.3155,9279.69,188.17,49.3155,0.0103
Poland,2022,1,Haag Inc,16884.5891,53.7863,31045.58,1165.71,26.6323,0.0032
Poland,2022,1,Halvorson-Ziemann,10950.9776,32.958,23824.0,1411.16,16.8826,0.003
Poland,2022,1,"Marks, Schmidt and Mayert",14604.4296,861.0392,18030.16,20.94,861.0392,0.059
Poland,2022,1,Murray-Reilly,3570.502,12.0448,8381.46,695.86,12.0448,0.0034
Poland,2022,1,Pouros and Sons,8133.899,29.9369,14576.88,486.92,29.9369,0.0037
Poland,2022,1,"Terry, Kilback and Dooley",17963.4537,846.8424,29993.54,440.62,68.0712,0.0471
Poland,2022,2,"Balistreri, Adams and Pagac",5641.942,57.2511,15542.54,271.48,57.2511,0.0101
Poland,2022,2,Dicki Inc,9052.8074,86.9071,15609.83,382.04,40.8592,0.0096
Poland,2022,2,Grimes LLC,29176.3425,51.1258,37985.69,2347.71,16.1799,0.0018
Poland,2022,2,Homenick Inc,6245.4884,15.6262,7105.22,454.7,15.6262,0.0025
Poland,2022,2,Jacobson Inc,3021.6594,24.1312,7889.45,326.94,24.1312,0.008
Poland,2022,2,"Kunze, Will and Wiegand",4236.0327,18.802,7216.41,383.81,18.802,0.0044
Poland,2022,2,"Ledner, Trantow and Rogahn",8316.4733,28.4168,9537.24,335.62,28.4168,0.0034
Poland,2022,2,Nikolaus-Rutherford,11437.2073,25.0633,12865.25,513.31,25.0633,0.0022
Poland,2022,2,Ryan Inc,9499.9893,326.2818,18627.43,57.09,326.2818,0.0343
Poland,2022,3,Abbott and Sons,10152.9354,1652.5901,18426.38,11.15,1652.5901,0.1628
Poland,2022,3,Dooley-Feest,9760.8938,117.789,16080.55,136.52,117.789,0.0121
Poland,2022,3,Halvorson-Ziemann,6782.2708,23.6531,13377.26,565.56,23.6531,0.0035
Poland,2022,3,Homenick Inc,26426.4886,433.3978,34683.01,615.63,56.3374,0.0164
Poland,2022,3,Kshlerin-Padberg,10263.2897,23.6391,15838.41,670.01,23.6391,0.0023
Poland,2022,3,"Kunze, Will and Wiegand",21737.902,160.5456,25985.69,353.02,73.6097,0.0074
Poland,2022,3,"Marks, Schmidt and Mayert",8251.8063,27.7109,19600.49,707.32,27.7109,0.0034
Poland,2022,4,Bailey LLC,15156.9475,59.9845,19017.5,317.04,59.9845,0.004
Poland,2022,4,Boyer and Sons,5338.5226,12.8137,7373.65,575.45,12.8137,0.0024
Poland,2022,4,"Gorczany, Mante and Nienow",5881.7468,92.2474,11906.37,129.07,92.2474,0.0157
Poland,2022,4,Halvorson-Ziemann,14787.1145,19.8463,17075.19,860.37,19.8463,0.0013
Poland,2022,4,Homenick Inc,4494.9077,58.5687,10285.83,175.62,58.5687,0.013
Poland,2022,4,Kshlerin-Padberg,10154.3557,37.7631,18839.25,498.88,37.7631,0.0037
Poland,2022,4,"Kunze, Will and Wiegand",23694.4255,292.1649,35983.41,946.03,38.0362,0.0123
Poland,2022,4,Murray-Reilly,26391.9714,468.9505,33577.69,327.62,102.4897,0.0178
Poland,2022,4,Ortiz-Wintheiser,24544.5689,192.0467,47458.84,1948.63,24.355,0.0078
Poland,2022,4,Pouros and Sons,14675.6826,30.6145,19463.77,635.77,30.6145,0.0021
Poland,2022,4,Streich LLC,8172.3208,103.7339,13993.7,134.9,103.7339,0.0127
Poland,2023,1,"Balistreri, Adams and Pagac",2703.4443,6.9482,5788.96,833.16,6.9482,0.0026
Poland,2023,1,Dooley-Feest,13273.9548,35.9348,17465.73,486.04,35.9348,0.0027
Poland,2023,1,Haag Inc,18746.5072,69.7946,29135.95,882.92,32.9995,0.0037
Poland,2023,1,Halvorson-Boehm,5182.2005,23.3011,13425.39,576.17,23.3011,0.0045
Poland,2023,1,"Kiehn, Schmitt and Fay",10342.6921,25.2681,12139.31,480.42,25.2681,0.0024
Poland,2023,1,Kshlerin-Padberg,9075.9162,48.7295,14854.2,304.83,48.7295,0.0054
Poland,2023,1,Ortiz-Wintheiser,15075.139,41.0589,19940.66,485.66,41.0589,0.0027
Poland,2023,1,"Pollich, Price and Crooks",5332.6426,116.7097,11903.22,101.99,116.7097,0.0219
Poland,2023,1,Ryan Inc,3125.3808,18.596,9528.6,512.4,18.596,0.006
Poland,2023,1,"Stroman, Harvey and Smitham",10922.0262,45.5152,16651.33,718.97,23.16,0.0042
Poland,2023,1,"Terry, Kilback and Dooley",7540.4612,22.4171,19948.31,889.87,22.4171,0.003
Poland,2023,1,Wisoky Group,8430.6072,12.2595,9977.05,813.82,12.2595,0.0015
Poland,2023,2,"Aufderhar, Goyette and Gislason",8673.9051,27.2046,14360.77,527.88,27.2046,0.0031
Poland,2023,2,"Berge, Welch and Carter",10909.6564,140.9227,19516.38,138.49,140.9227,0.0129
Poland,2023,2,Boyer and Sons,7241.727,23.3443,15506.91,664.27,23.3443,0.0032
Poland,2023,2,"Dach, Simonis and Ankunding",12428.7674,594.7229,28514.6,205.2,138.96,0.0479
Poland,2023,2,"Erdman, Hermiston and Ryan",2240.6505,15.5549,6789.85,436.51,15.5549,0.0069
Poland,2023,2,Grimes LLC,2382.4235,13.3918,7421.88,554.21,13.3918,0.0056
Poland,2023,2,Haag Inc,4925.4213,8.7604,6879.08,785.25,8.7604,0.0018
Poland,2023,2,Halvorson-Ziemann,2254.8052,5.734,5078.39,885.66,5.734,0.0025
Poland,2023,2,Homenick Inc,5038.4797,17.6596,14478.39,819.86,17.6596,0.0035
Poland,2023,2,Jacobson Inc,14178.0014,31.406,19746.52,628.75,31.406,0.0022
Poland,2023,2,"Kunze, Will and Wiegand",13905.4906,96.9778,27648.88,558.48,49.5074,0.007
Poland,2023,2,"Marks, Schmidt and Mayert",5907.0241,44.912,13833.78,308.02,44.912,0.0076
Poland,2023,2,Murray-Reilly,5066.6642,69.4489,7941.48,114.35,69.4489,0.0137
Poland,2023,2,"Pfeffer, Fahey and Gerlach",2921.1734,9.0321,5773.07,639.17,9.0321,0.0031
Poland,2023,3,Dooley-Feest,8606.44,109.4317,11936.81,109.08,109.4317,0.0127
Poland,2023,3,Grimes LLC,13053.1432,26.6216,16336.85,613.67,26.6216,0.002
Poland,2023,3,Haag Inc,10841.4193,106.4674,16205.41,152.21,106.4674,0.0098
Poland,2023,3,Kshlerin-Padberg,9506.6539,21.2837,13222.05,621.23,21.2837,0.0022
Poland,2023,3,"Marks, Schmidt and Mayert",16680.2436,36.2158,22072.07,1210.49,18.234,0.0022
Poland,2023,3,Nikolaus-Rutherford,2806.425,11.322,5407.37,477.6,11.322,0.004
Poland,2023,3,"Stroman, Harvey and Smitham",11013.8451,17.8712,12347.36,690.91,17.8712,0.0016
Poland,2023,3,West-Hyatt,3484.0677,15.5956,7412.91,475.32,15.5956,0.0045
Poland,2023,4,"Dach, Simonis and Ankunding",4777.4264,13.2463,8546.38,645.19,13.2463,0.0028
Poland,2023,4,Dooley-Feest,2664.6533,26.3164,7300.42,277.41,26.3164,0.0099
Poland,2023,4,"Erdman, Hermiston and Ryan",15394.1553,114.8929,18004.86,156.71,114.8929,0.0075
Poland,2023,4,Grimes LLC,10011.8828,13.9528,11149.09,799.06,13.9528,0.0014
Poland,2023,4,Halvorson-Ziemann,12797.5771,54.2631,16620.23,306.29,54.2631,0.0042
Poland,2023,4,Pouros and Sons,10760.4502,56.7104,16229.94,286.19,56.7104,0.0053
Poland,2023,4,Ryan Inc,12666.0237,21.4382,18792.32,876.58,21.4382,0.0017
Poland,2023,4,"Terry, Kilback and Dooley",15252.6807,27.9957,18830.47,672.62,27.9957,0.0018
Poland,2024,1,Boyer and Sons,11930.6553,34.3584,27150.67,2360.1,11.504,0.0029
Poland,2024,1,Dicki Inc,5092.7543,53.8607,7203.33,133.74,53.8607,0.0106
Poland,2024,1,"Gorczany, Mante and Nienow",4278.7691,6.7017,5148.94,768.3,6.7017,0.0016
Poland,2024,1,Grimes LLC,6754.5498,29.1227,14340.87,492.43,29.1227,0.0043
Poland,2024,1,Haag Inc,8790.4656,36.3325,13953.12,384.04,36.3325,0.0041
Poland,2024,1,Homenick Inc,10711.0433,46.6841,15389.43,329.65,46.6841,0.0044
Poland,2024,1,"Kiehn, Schmitt and Fay",5441.624,15.7298,6802.03,432.43,15.7298,0.0029
Poland,2024,1,"Kunze, Will and Wiegand",22740.1867,154.567,44073.35,2226.08,19.7986,0.0068
Poland,2024,1,"Marks, Schmidt and Mayert",19269.4854,71.8863,39550.27,1652.24,23.9374,0.0037
Poland,2024,1,Murray-Reilly,2467.0717,9.6408,7171.72,743.89,9.6408,0.0039
Poland,2024,1,Pouros and Sons,6963.4518,10.3901,9321.89,897.19,10.3901,0.0015
Poland,2024,1,"Stroman, Harvey and Smitham",4636.6266,30.7543,6316.93,205.4,30.7543,0.0066
Poland,2024,1,"Terry, Kilback and Dooley",7207.6574,16.3933,10370.73,632.62,16.3933,0.0023
Poland,2024,1,West-Hyatt,10084.854,19.3814,12048.81,621.67,19.3814,0.0019
Poland,2024,2,"Kunze, Will and Wiegand",3219.6504,44.1782,8749.05,198.04,44.1782,0.0137
Portugal,2022,1,Altenwerth-Morar,18357.3899,73.1029,28084.07,1084.34,25.8997,0.004
Portugal,2022,1,"Bailey, Zieme and Mante",41568.3788,106.0809,51900.99,1508.5,34.4057,0.0026
Portugal,2022,1,Baumbach and Sons,7670.6431,61.3423,14555.3,237.28,61.3423,0.008
Portugal,2022,1,Connelly-Stanton,13981.7515,27.9985,16764.69,598.77,27.9985,0.002
Portugal,2022,1,"Gleason, Weissnat and Stroman",13266.7517,21.3991,17030.49,795.85,21.3991,0.0016
Portugal,2022,1,Kshlerin Inc,4209.1603,23.9194,13710.62,573.2,23.9194,0.0057
Portugal,2022,1,"Mann, Johnston and Fadel",27353.8255,503.9462,33480.43,165.77,201.9692,0.0184
Portugal,2022,1,"Oberbrunner, D'Amore and Halvorson",6292.6913,64.103,12411.62,193.62,64.103,0.0102
Portugal,2022,1,Vandervort-Lebsack,7420.4731,33.3589,11816.04,354.21,33.3589,0.0045
Portugal,2022,2,"Ankunding, Ward and Nitzsche",3508.032,14.0929,6309.41,447.7,14.0929,0.004
Portugal,2022,2,"Bailey, Zieme and Mante",8328.6818,75.8907,10384.89,136.84,75.8907,0.0091
Portugal,2022,2,Balistreri and Sons,2761.164,70.1783,9203.88,131.15,70.1783,0.0254
Portugal,2022,2,Cremin-Schuster,6453.8364,15.3121,14153.15,924.31,15.3121,0.0024
Portugal,2022,2,Davis-Morar,2752.3379,15.111,7709.63,510.2,15.111,0.0055
Portugal,2022,2,Dickinson Group,20151.4102,908.8921,25676.47,80.65,318.3691,0.0451
Portugal,2022,2,Fritsch LLC,12815.6645,68.0509,17949.11,263.76,68.0509,0.0053
Portugal,2022,2,Koss Group,10277.0872,28.1868,12034.06,426.94,28.1868,0.0027
Portugal,2022,2,"Kshlerin, Gleichner and Hickle",8135.7441,37.9754,18702.86,492.5,37.9754,0.0047
Portugal,2022,2,Monahan-Bernier,30433.3234,119.2272,46905.79,2347.02,19.9853,0.0039
Portugal,2022,2,"Oberbrunner, D'Amore and Halvorson",10795.7928,24.9576,13840.76,554.57,24.9576,0.0023
Portugal,2022,2,"West, Steuber and Walker",8917.5139,29.4935,15165.84,514.21,29.4935,0.0033
Portugal,2022,3,Balistreri and Sons,2632.7717,338.399,5698.64,16.84,338.399,0.1285
Portugal,2022,3,Baumbach and Sons,4657.3013,29.1215,10780.79,370.2,29.1215,0.0063
Portugal,2022,3,Bernhard-Russel,3602.3881,6.1474,5637.54,917.06,6.1474,0.0017
Portugal,2022,3,"Gleason, Weissnat and Stroman",7440.7076,17.8761,16949.22,948.15,17.8761,0.0024
Portugal,2022,3,Kertzmann-Erdman,4358.6319,23.2755,9495.93,407.98,23.2755,0.0053
Portugal,2022,3,"Mann, Johnston and Fadel",5423.64,10.1252,7837.63,774.07,10.1252,0.0019
Portugal,2022,3,Smith and Sons,8051.5207,11.1063,9139.07,822.87,11.1063,0.0014
Portugal,2022,4,"Ankunding, Ward and Nitzsche",10333.6482,1193.3722,16802.68,14.08,1193.3722,0.1155
Portugal,2022,4,"Bahringer, Ruecker and Smitham",15273.0831,54.7549,31033.86,2000.16,15.5157,0.0036
Portugal,2022,4,"Beatty, Anderson and Gutkowski",4721.3694,11.7284,10586.03,902.6,11.7284,0.0025
Portugal,2022,4,Bernhard-Russel,9195.4696,56.5221,19523.29,345.41,56.5221,0.0061
Portugal,2022,4,Connelly-Stanton,6152.0549,184.1874,13640.92,74.06,184.1874,0.0299
Portugal,2022,4,Dickinson Group,2528.9649,11.004,8131.72,738.98,11.004,0.0044
Portugal,2022,4,Fritsch LLC,6530.224,122.1059,8162.78,66.85,122.1059,0.0187
Portugal,2022,4,Koelpin-Kertzmann,15291.2444,36.2883,17947.47,494.58,36.2883,0.0024
Portugal,2022,4,"Oberbrunner, D'Amore and Halvorson",8118.2988,345.3976,19954.2,151.15,132.0159,0.0425
Portugal,2022,4,"Runolfsdottir, Torp and Simonis",7538.3448,15.3196,13389.6,874.02,15.3196,0.002
Portugal,2022,4,"West, Steuber and Walker",5693.344,53.4314,14943.16,279.67,53.4314,0.0094
Portugal,2023,1,Altenwerth-Morar,4010.1587,9.3467,6488.93,694.25,9.3467,0.0023
Portugal,2023,1,"Ankunding, Ward and Nitzsche",8731.2343,35.1987,16229.06,461.07,35.1987,0.004
Portugal,2023,1,"Bailey, Zieme and Mante",10283.0217,60.1912,21033.08,1093.2,19.2399,0.0059
Portugal,2023,1,Balistreri and Sons,16967.2712,57.5417,28365.98,1056.74,26.8429,0.0034
Portugal,2023,1,Cremin-Schuster,13349.7423,30.7254,17093.14,556.32,30.7254,0.0023
Portugal,2023,1,Dickinson Group,14855.0791,260.7272,22451.68,265.55,84.5478,0.0176
Portugal,2023,1,Kertzmann-Erdman,1528.0747,5.7833,5059.85,874.91,5.7833,0.0038
Portugal,2023,1,Koss Group,16934.2934,56.3828,26459.24,972.87,27.1971,0.0033
Portugal,2023,1,"West, Steuber and Walker",5862.076,33.4242,16512.89,494.04,33.4242,0.0057
Portugal,2023,1,"Zieme, Leuschke and Osinski",10584.206,92.1138,25769.67,1178.64,21.8639,0.0087
Portugal,2023,2,Altenwerth-Morar,9472.6612,20.1767,10801.21,535.33,20.1767,0.0021
Portugal,2023,2,"Ankunding, Ward and Nitzsche",5307.8411,11.9306,11691.28,979.94,11.9306,0.0022
Portugal,2023,2,"Bailey, Zieme and Mante",5415.4222,47.0715,15169.25,322.26,47.0715,0.0087
Portugal,2023,2,Bernhard-Russel,3446.2138,5.5185,5269.44,954.87,5.5185,0.0016
Portugal,2023,2,Davis-Morar,12726.5633,21.3226,18660.65,875.16,21.3226,0.0017
Portugal,2023,2,Dickinson Group,11621.4627,52.6629,24134.77,1066.96,22.6201,0.0045
Portugal,2023,2,Koss Group,9576.9804,23.778,16920.46,711.6,23.778,0.0025
Portugal,2023,2,"Kshlerin, Gleichner and Hickle",2523.0515,12.2941,8272.3,672.87,12.2941,0.0049
Portugal,2023,2,Monahan-Bernier,6107.3857,21.0892,19327.17,916.45,21.0892,0.0035
Portugal,2023,2,"Oberbrunner, D'Amore and Halvorson",9056.2086,44.3116,13742.35,310.13,44.3116,0.0049
Portugal,2023,2,Rosenbaum and Sons,12157.0893,27.7911,13568.18,488.22,27.7911,0.0023
Portugal,2023,2,Schimmel LLC,13295.5622,53.2784,34905.88,1409.31,24.7681,0.004
Portugal,2023,2,Vandervort-Lebsack,22123.4576,1491.0347,28617.43,64.97,440.4714,0.0674
Portugal,2023,3,"Ankunding, Ward and Nitzsche",4556.9,27.7525,14795.13,533.11,27.7525,0.0061
Portugal,2023,3,"Bahringer, Ruecker and Smitham",5183.74,220.0229,10367.48,47.12,220.0229,0.0424
Portugal,2023,3,"Bailey, Zieme and Mante",9504.3405,277.5301,15946.88,57.46,277.5301,0.0292
Portugal,2023,3,Connelly-Stanton,4415.9787,10.7123,5070.01,473.29,10.7123,0.0024
Portugal,2023,3,Cremin-Schuster,4807.915,10.6595,7091.32,665.26,10.6595,0.0022
Portugal,2023,3,"Gleason, Weissnat and Stroman",4047.5282,21.2677,6507.28,305.97,21.2677,0.0053
Portugal,2023,3,Kertzmann-Erdman,15919.1469,42.5276,19133.59,449.91,42.5276,0.0027
Portugal,2023,3,Kshlerin Inc,5113.7929,878.046,10106.31,11.51,878.046,0.1717
Portugal,2023,3,Monahan-Bernier,4808.9127,18.6219,13395.3,719.33,18.6219,0.0039
Portugal,2023,3,"Oberbrunner, D'Amore and Halvorson",21069.5235,54.8528,30774.87,1663.6,18.499,0.0026
Portugal,2023,3,"Zieme, Leuschke and Osinski",5156.8325,40.3929,9291.59,230.03,40.3929,0.0078
Portugal,2023,4,Altenwerth-Morar,8254.7612,20.2228,18303.24,905.08,20.2228,0.0024
Portugal,2023,4,"Bahringer, Ruecker and Smitham",2868.4121,27.6582,9223.19,333.47,27.6582,0.0096
Portugal,2023,4,Connelly-Stanton,16514.272,26.4471,19968.89,755.05,26.4471,0.0016
Portugal,2023,4,Cremin-Schuster,5784.6226,72.3372,13390.33,185.11,72.3372,0.0125
Portugal,2023,4,Davis-Morar,17817.7442,66.9386,25065.68,1069.38,23.4395,0.0038
Portugal,2023,4,Dickinson Group,9784.3547,126.4829,19889.82,447.16,44.4803,0.0129
Portugal,2023,4,Kertzmann-Erdman,4423.3898,58.2803,9679.19,166.08,58.2803,0.0132
Portugal,2023,4,Kshlerin Inc,8467.8603,27.8457,16378.84,588.2,27.8457,0.0033
Portugal,2023,4,Monahan-Bernier,22072.8778,41.4932,26683.66,1419.55,18.7973,0.0019
Portugal,2023,4,"Runolfsdottir, Torp and Simonis",5735.5637,9.6274,8217.14,853.52,9.6274,0.0017
Portugal,2023,4,Skiles Inc,6469.1411,14.627,13764.13,941.01,14.627,0.0023
Portugal,2023,4,Smith and Sons,9543.0689,48.4341,19840.06,409.63,48.4341,0.0051
Portugal,2023,4,Vandervort-Lebsack,19419.3971,76.7943,29023.91,1470.07,19.7432,0.004
Portugal,2023,4,"West, Steuber and Walker",2254.2284,8.3451,5765.29,690.86,8.3451,0.0037
Portugal,2023,4,Wuckert-Kuphal,18461.4236,37.8468,32445.6,1725.34,18.8053,0.0021
Portugal,2024,1,Altenwerth-Morar,5460.4732,11.6223,9681.69,833.03,11.6223,0.0021
Portugal,2024,1,"Ankunding, Ward and Nitzsche",8594.703,28.7899,13952.44,484.63,28.7899,0.0033
Portugal,2024,1,Connelly-Stanton,16204.0407,56.3715,22458.95,796.45,28.1988,0.0035
Portugal,2024,1,Kertzmann-Erdman,8663.1115,95.5432,13950.26,146.01,95.5432,0.011
Portugal,2024,1,Koelpin-Kertzmann,12411.2489,19.9332,16181.55,811.79,19.9332,0.0016
Portugal,2024,1,Koss Group,13113.0525,207.1327,17484.07,84.41,207.1327,0.0158
Portugal,2024,1,"Mann, Johnston and Fadel",4575.1982,59.0383,6748.08,114.3,59.0383,0.0129
Portugal,2024,1,Monahan-Bernier,9492.2172,20.3409,16711.65,821.58,20.3409,0.0021
Portugal,2024,1,"Oberbrunner, D'Amore and Halvorson",14194.6401,62.322,34256.94,1268.15,27.0133,0.0044
Portugal,2024,1,Skiles Inc,3358.3059,26.8382,9101.1,339.11,26.8382,0.008
Portugal,2024,1,"West, Steuber and Walker",13914.5348,81.9823,15829.96,193.09,81.9823,0.0059
Portugal,2024,2,"Beatty, Anderson and Gutkowski",3614.7434,8.6782,5868.09,676.19,8.6782,0.0024
Portugal,2024,2,Bernhard-Russel,5780.6112,12.3678,11401.6,921.88,12.3678,0.0021
Qatar,2022,2,"Satterfield, Wuckert and Jerde",20661.0489,40.9867,30339.31,1529.21,19.8399,0.002
Qatar,2022,3,"Satterfield, Wuckert and Jerde",2997.1283,9.8653,6018.33,610.05,9.8653,0.0033
Qatar,2023,1,"Satterfield, Wuckert and Jerde",26673.3927,239.0489,40219.34,1666.78,24.13,0.009
Qatar,2023,2,"Satterfield, Wuckert and Jerde",10039.3891,36.7735,15540.85,422.61,36.7735,0.0037
Qatar,2023,3,"Satterfield, Wuckert and Jerde",7782.905,20.4596,12179.82,595.31,20.4596,0.0026
Qatar,2024,1,"Satterfield, Wuckert and Jerde",13353.6472,27.1795,18508.57,1370.65,13.5035,0.002
Saudi Arabia,2022,2,"Sauer, Wolf and Goodwin",12698.8586,22.161,16176.89,729.97,22.161,0.0017
Saudi Arabia,2022,3,"Sauer, Wolf and Goodwin",8627.3896,25.3279,15296.79,603.95,25.3279,0.0029
Saudi Arabia,2023,1,"Sauer, Wolf and Goodwin",10548.6112,47.5385,14254.88,299.86,47.5385,0.0045
Saudi Arabia,2023,2,"Sauer, Wolf and Goodwin",10063.725,46.6409,15225.0,326.43,46.6409,0.0046
